#    Num. of WP
    690
#    ID    WP_x[m]         WP_y[m]          Velocity[m/s]			CUT_Flag[1:down, 2:up]		area_type
   249     -46472.2247     -14704.2062          2.4051	0 0
   250     -46474.3147     -14703.4214          2.0728	0 0
   251     -46476.3844     -14702.6262          2.2848	0 0
   252     -46478.3876     -14701.8149          2.1624	0 0
   253     -46480.4475     -14700.9041          2.2498	0 0
   254     -46482.4672     -14700.0445          2.2369	0 0
   255     -46484.6065     -14699.1456          2.4435	0 0
   256     -46486.7940     -14698.1554          2.4569	0 0
   257     -46488.8981     -14696.9632          2.3847	0 0
   258     -46490.6310     -14695.7475          1.7258	0 0
   259     -46492.3187     -14694.1839          2.0434	0 0
   260     -46493.5620     -14692.3575          2.1878	0 0
   261     -46494.4328     -14690.2535          1.8829	0 0
   262     -46494.4471     -14688.2248          2.0109	0 0
   263     -46493.6738     -14686.1040          1.8998	0 0
   264     -46491.9784     -14684.6806          1.7132	0 0
   265     -46494.0008     -14684.0963         -1.0253	0 0
   266     -46496.0291     -14683.7666         -0.6588	0 0
   267     -46493.8048     -14684.1255          1.5928	0 0
   268     -46491.6128     -14684.5942          2.1011	0 0
   269     -46489.5704     -14684.9486          2.0207	0 0
   270     -46487.4483     -14685.4251          2.0853	0 0
   271     -46485.3258     -14685.8299          2.2213	0 0
   272     -46483.1500     -14686.3234          2.0024	0 0
   273     -46481.0643     -14686.7080          2.2474	0 0
   274     -46478.7608     -14687.1037          2.2720	0 0
   275     -46476.4725     -14687.5331          2.3742	0 0
   276     -46474.2052     -14687.9595          2.2959	0 0
   277     -46471.9548     -14688.4195          2.3285	0 0
   278     -46469.6834     -14688.8248          2.2174	0 0
   279     -46467.4564     -14689.2688          2.0832	0 0
   280     -46465.2168     -14689.6811          2.1527	0 0
   281     -46463.1405     -14690.0646          2.3481	0 0
   282     -46461.0330     -14690.5164          2.2928	0 0
   283     -46458.9298     -14690.9619          2.2277	0 0
   284     -46456.7978     -14691.4016          2.0951	0 0
   285     -46454.6998     -14691.7944          2.0029	0 0
   286     -46452.6930     -14692.2388          2.0166	0 0
   287     -46450.5249     -14692.6782          1.7257	0 0
   288     -46448.4488     -14693.0186          1.3475	0 0
   289     -46446.2392     -14693.1789          1.3488	0 0
   290     -46444.7746     -14692.1793          1.2659	0 0
   291     -46444.6663     -14692.8254          1.2184	0 0
   292     -46446.0473     -14691.2362          1.1284	0 0
   293     -46448.1772     -14690.8234          1.0174	0 0
   294     -46450.3967     -14690.4115          1.7264	0 0
   295     -46452.6285     -14689.9880          2.0573	0 0
   296     -46454.6796     -14689.5721          2.1828	0 0
   297     -46456.7319     -14689.1466          2.0066	0 0
   298     -46458.7211     -14688.7549          2.0251	0 0
   299     -46460.6940     -14688.3533          1.9801	0 0
   300     -46462.6923     -14687.8816          1.4752	0 0
   301     -46464.6587     -14687.3870          1.0987	0 0
   302     -46466.8250     -14686.9838          1.6604	0 0
   303     -46468.8247     -14686.6330          2.1756	0 0
   304     -46470.9469     -14686.2491          2.0265	0 0
   305     -46473.0758     -14685.9052          2.0827	0 0
   306     -46475.1983     -14685.5202          2.1146	0 0
   307     -46477.2607     -14685.1325          2.0694	0 0
   308     -46479.3590     -14684.7260          2.0669	0 0
   309     -46481.5638     -14684.3164          2.2484	0 0
   310     -46483.8590     -14683.9764          2.3463	0 0
   311     -46486.0571     -14683.4794          1.9794	0 0
   312     -46488.0439     -14683.0726          2.0951	0 0
   313     -46490.0615     -14682.7152          2.2657	0 0
   314     -46492.3333     -14682.2185          1.7752	0 0
   315     -46494.4834     -14681.7368          1.7221	0 0
   316     -46496.5043     -14681.2158          1.3213	0 0
   317     -46494.6162     -14682.2965         -1.3463	0 0
   318     -46493.3969     -14683.9827         -1.1070	0 0
   319     -46493.6976     -14681.7828          1.7838	0 0
   320     -46492.8470     -14679.8564          1.8023	0 0
   321     -46490.9139     -14679.0834          1.1493	0 0
   322     -46493.0136     -14679.3138         -1.0519	0 0
   323     -46495.0491     -14679.3356         -0.8051	0 0
   324     -46492.8885     -14679.7557          1.5056	0 0
   325     -46490.8257     -14680.1523          1.9005	0 0
   326     -46488.8502     -14680.6155          2.1785	0 0
   327     -46486.8029     -14681.0146          2.1666	0 0
   328     -46484.8148     -14681.4298          1.9115	0 0
   329     -46482.4838     -14681.8219          2.1896	0 0
   330     -46480.2721     -14682.2184          2.2267	0 0
   331     -46478.0114     -14682.6522          2.2568	0 0
   332     -46475.7467     -14683.1030          2.2393	0 0
   333     -46473.5154     -14683.5496          2.1926	0 0
   334     -46471.3984     -14684.0126          2.2642	0 0
   335     -46469.2043     -14684.3420          2.3458	0 0
   336     -46467.0649     -14684.7338          2.1449	0 0
   337     -46464.9843     -14685.1240          2.2176	0 0
   338     -46462.9213     -14685.5494          1.2083	0 0
   339     -46460.8416     -14685.9403          2.0186	0 0
   340     -46458.8063     -14686.3639          2.1318	0 0
   341     -46456.7388     -14686.7658          2.1870	0 0
   342     -46454.3770     -14687.2272          2.0783	0 0
   343     -46452.0682     -14687.6787          1.8666	0 0
   344     -46449.9022     -14688.1744          1.8174	0 0
   345     -46447.9114     -14688.5722          1.5181	0 0
   346     -46445.5280     -14689.0323          1.5129	0 0
   347     -46443.4337     -14689.1681          1.4944	0 0
   348     -46441.6492     -14688.2303          0.7814	0 0
   349     -46442.9014     -14689.8937         -1.2157	0 0
   350     -46443.3265     -14689.1064          1.6963	0 0
   351     -46444.5788     -14687.2565          1.3230	0 0
   352     -46446.6213     -14686.5918          0.7542	0 0
   353     -46448.6075     -14686.2029          1.0325	0 0
   354     -46450.5701     -14685.7764          1.6832	0 0
   355     -46452.8539     -14685.3069          2.0237	0 0
   356     -46454.8841     -14684.9120          2.0543	0 0
   357     -46456.9728     -14684.5137          2.1486	0 0
   358     -46459.0243     -14684.0829          2.1619	0 0
   359     -46461.1350     -14683.6918          2.1790	0 0
   360     -46463.2588     -14683.2681          2.0622	0 0
   361     -46465.6040     -14682.8595          1.9763	0 0
   362     -46467.6809     -14682.4265          2.0987	0 0
   363     -46469.7664     -14682.0038          2.0562	0 0
   364     -46471.9674     -14681.5681          1.6660	0 0
   365     -46474.1329     -14681.1972          1.6917	0 0
   366     -46476.2467     -14680.7897          1.9834	0 0
   367     -46478.3253     -14680.4118          2.0668	0 0
   368     -46480.4553     -14679.9490          2.3537	0 0
   369     -46482.6217     -14679.4759          2.3110	0 0
   370     -46484.7688     -14679.0872          2.2473	0 0
   371     -46486.8007     -14678.6276          2.0283	0 0
   372     -46488.8532     -14678.1688          1.8999	0 0
   373     -46490.8394     -14677.7332          2.1325	0 0
   374     -46493.1068     -14677.1719          1.9318	0 0
   375     -46495.1050     -14676.6500          1.5548	0 0
   376     -46497.0812     -14676.2799          0.7451	0 0
   377     -46494.9201     -14676.9728         -1.4115	0 0
   378     -46493.4749     -14678.6244         -1.2192	0 0
   379     -46493.2851     -14676.3138          1.8083	0 0
   380     -46491.9935     -14674.7754          1.7854	0 0
   381     -46494.0612     -14674.7280         -1.0174	0 0
   382     -46491.7992     -14675.2211          1.8132	0 0
   383     -46489.4201     -14675.7470          2.2302	0 0
   384     -46487.3125     -14676.2511          2.1312	0 0
   385     -46485.1220     -14676.6829          2.2928	0 0
   386     -46483.0564     -14677.0956          2.3987	0 0
   387     -46480.8415     -14677.5614          2.2702	0 0
   388     -46478.5559     -14678.0033          2.4166	0 0
   389     -46476.2234     -14678.5016          2.3853	0 0
   390     -46473.9986     -14679.0662          2.4103	0 0
   391     -46471.7028     -14679.4114          2.3213	0 0
   392     -46469.4068     -14679.8209          2.3130	0 0
   393     -46467.1356     -14680.2544          2.2855	0 0
   394     -46464.8163     -14680.6870          2.3438	0 0
   395     -46462.4669     -14681.1488          2.2678	0 0
   396     -46460.2230     -14681.4813          2.3127	0 0
   397     -46458.0846     -14681.9521          2.2404	0 0
   398     -46456.0286     -14682.3520          2.0025	0 0
   399     -46453.7692     -14682.7576          1.8553	0 0
   400     -46451.6442     -14682.7655          1.7166	0 0
   401     -46449.8131     -14681.9221          1.6635	0 0
